INDEX,SYNONYMS,SMILES
712,molecule712,O=S(=O)(c1ccc(O)cc1)c1ccc(O)cc1
713,molecule713,O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1
714,molecule714,Oc1ccc(Cl)c(Cl)c1Cl
715,molecule715,Oc1ccc(Cl)c(O)c1
716,molecule716,Oc1ccc(Cl)cc1
717,molecule717,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O
718,Fenticlor£¨·ÒÌæ¿ËÂå£©,Oc1ccc(Cl)cc1Sc1cc(Cl)ccc1O
719,molecule719,Oc1ccc(I)cc1
720,molecule720,Oc1ccc(O)cc1
721,molecule721,Oc1ccc(Sc2ccc(O)cc2)cc1
722,molecule722,O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21
723,molecule723,Oc1ccc2cc(O)ccc2c1
724,molecule724,O=[N+]([O-])c1cccc(O)c1
725,molecule725,Oc1cccc(Cl)n1
726,molecule726,Oc1cccc(O)c1
727,molecule727,Oc1cccc(O)c1O
728,molecule728,Oc1cccc2c1=c1c(O)cccc1=2
729,molecule729,Oc1cccc2ccccc12
730,molecule730,Oc1cccc2cccnc12
731,molecule731,Oc1ccccc1
732,molecule732,Oc1ccccc1C(c1cc(O)c(O)c(O)c1)c1ccccc1O
733,molecule733,Oc1ccccc1-c1ccccc1O
734,molecule734,OC1CCCCC1O
735,molecule735,Oc1nc(Cl)c(Cl)cc1Cl
736,molecule736,OCC(O)c1ccccc1
737,Ascorbic Acid£¨Î¬ÉúËØC£©,O=C1OC(C(O)CO)C(O)=C1O
738,molecule738,OCc1ccc(CO)cc1
739,Grape sugar£¨ÆÏÌÑÌÇ£©,OCC1OC(O)C(O)C(O)C1O
740,molecule740,O=C1c2ccccc2C(=O)N1CCO
741,molecule741,N#CC(=NO)c1ccc(O)cc1
742,molecule742,c1cc(SSc2ccncc2)ccn1
743,molecule743,S=c1[nH]cnc2nc[nH]c12
744,molecule744,S=c1[nH]c2ccccc2s1
745,molecule745,c1ccc2c(c1)SC(=C1Sc3ccccc3S1)S2
746,molecule746,C1=CSC(=C2SC=CS2)S1
747,molecule747,Nc1ccc(I)cc1
748,molecule748,Cn1cnc2c(N)ncnc21
749,molecule749,Brc1c(Br)c(Br)c(Br)c(Br)c1Br
750,molecule750,Cc1c[nH]c2ccccc12
751,Urea£¨ÄòËØ£©,NC(N)=O
752,molecule752,Cn1c(=O)c2c(n(C)c1=O)n(C)c(=O)n2C
753,molecule753,CN(C)c1ccc(N(C)C)cc1
754,molecule754,Oc1ccc(Br)cc1
755,molecule755,CCn1cnc2c(=O)[nH]c(N)nc21
756,molecule756,Cn1cc(F)c(=O)[nH]c1=O
757,molecule757,BrC(Br)=C(Br)Br
758,molecule758,IC(I)=C(I)I
759,molecule759,CCn1c(Br)nc2c(N)ncnc21
760,molecule760,CCn1cnc2cnc(N)nc21
761,molecule761,Cn1cc(I)c(=O)[nH]c1=O
762,molecule762,CCn1cc(C)c(=O)[nH]c1=O
763,molecule763,CCn1c(Br)nc2c(N)nc(N)nc21
764,molecule764,Nc1cc(N)cc(N)c1
765,molecule765,Oc1cc(Cl)c(Cl)cc1Cl
766,molecule766,Nc1ccccc1
767,molecule767,Cc1cc(C)cc(C)c1
768,molecule768,c1ccc(Nc2ccccc2)cc1
769,molecule769,C=C(Br)CC1(C(C)C)C(=O)NC(=O)NC1=O
770,molecule770,O=S1CCCC1
771,molecule771,O=Cc1csc2ccccc12
772,Nifuroxime£¨Ïõß»È©ë¿£©,O=[N+]([O-])c1ccc(C=NO)o1
773,molecule773,CC(N)=O
774,molecule774,CC(C)(C(=O)O)C(=O)O
775,molecule775,CCCn1c2nc(=O)[nH]c(=O)c-2nc2ccccc21
776,molecule776,c1ccc2c(c1)-c1cccc3cccc-2c13
777,molecule777,c1ccc2cc3c(ccc4ccccc43)cc2c1
778,molecule778,c1ccc2[nH]ccc2c1
779,molecule779,c1ccc(-c2ccc(-c3ccccc3)cc2)cc1
780,molecule780,CCC1=C(CC)SC(=C2SC(CC)=C(CC)S2)S1
781,Tiratricol£¨ÌæÀ­Çú¿¼£©,O=C(O)Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1
782,Tetrac£¨ËÄµâ¼××´ÏÙÒÒËá£©,O=C(O)Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1
783,molecule783,CCn1c2ccccc2c2ccccc21
784,molecule784,CSc1nc(NC(=O)c2ccccc2)c2[nH]cnc2n1
785,molecule785,Oc1ccc(O)c2ccccc12
786,molecule786,C(=Cc1ccccc1)c1ccccc1
787,molecule787,c1ccc2c(c1)nnc1ccccc12
788,molecule788,CS(=O)(=O)O
789,molecule789,COc1cc(=C(C#N)C#N)c(OC)cc1=C(C#N)C#N
790,molecule790,O=C1C(F)=C(F)C(=O)C(F)=C1F
791,molecule791,Cc1ccc(S(=O)(=O)N=C2C=C(Cl)C(=O)C(Cl)=C2)cc1
792,molecule792,c1ccc2c(c1)sc1ccccc12
793,molecule793,O=C1C(Br)=CC(=C2C=C(Br)C(=O)C(Br)=C2)C=C1Br
794,molecule794,CC1=[S]C(=C2[S]=C(C)C(C)=[S]2)[S]=C1C
795,molecule795,C1CCC2=C(C1)SC(=C1SC3=C(CCCC3)S1)S2
796,molecule796,O=C1CNC(=S)N1
797,molecule797,COc1ccc(C=CC(=O)O)cc1OC
798,molecule798,Cc1ccc(C(=O)OC(C(=O)O)C(OC(=O)c2ccc(C)cc2)C(=O)O)cc1
799,molecule799,COc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-]
800,molecule800,COP(=O)(O)OC
801,molecule801,C1CN2CCN1CC2
802,molecule802,Oc1ccc2ccccc2c1-c1c(O)ccc2ccccc12
803,molecule803,CN(C)P(=O)(N(C)C)N(C)C
804,molecule804,Fc1c(F)c(F)c(F)c(F)c1F
805,molecule805,CC(=NO)C(=NO)n1cccc(C)c1=O
806,molecule806,O=P(c1ccccc1)(c1ccccc1)c1ccccc1
807,molecule807,CC(C)N(C(=O)C(=O)N(C(C)C)C(C)C)C(C)C
808,molecule808,CC1=C(C)C(=O)C(C)=C(C)C1=O
809,molecule809,c1ccn2c(c1)nc1nc3ccccn3c12
810,molecule810,OC(c1ccccc1)c1ccccc1
811,molecule811,N#CC(C#N)=c1c2ccccc2c(=C(C#N)C#N)c2cc(Cl)ccc12
812,molecule812,N#CC(C#N)=c1cc(Cc2ccccc2)c(=C(C#N)C#N)cc1Cc1ccccc1
813,molecule813,c1ccc2c(c1)Cc1ccccc1C2
814,molecule814,C1CN2CCC1CC2
815,molecule815,O=C(OC(C(=O)O)C(OC(=O)c1ccccc1)C(=O)O)c1ccccc1
816,molecule816,Brc1c2ccccc2c(Br)c2ccccc12
817,molecule817,COc1ccc(C(C)CNC(C)c2ccccc2)cc1OC
818,molecule818,O=C1c2cc([N+](=O)[O-])ccc2-c2c1cc([N+](=O)[O-])cc2[N+](=O)[O-]
819,molecule819,Oc1ccccc1I
820,molecule820,c1cc2cc(c1)CCc1cccc(c1)CC2
821,molecule821,N#CC1=C(O)C(=O)C(Cl)=C(Cl)C1=O
822,molecule822,Oc1c(-c2c(O)c3ccccc3c3ccccc23)c2ccccc2c2ccccc12
823,molecule823,CN1CCN(C)CC1
824,molecule824,Cc1cc(C)c(C)cc1C
825,Nicotine£¨ÑÌ¼î£©,CN1CCCC1c1cccnc1
826,molecule826,O=C(O)c1cc([N+](=O)[O-])cc2oc3cc([N+](=O)[O-])ccc3c12
827,molecule827,OC1(c2ccccc2)c2ccccc2C(O)(c2ccccc2)c2ccccc21
828,molecule828,Cc1cc(C)c(N=Nc2c(C)cc(C)cc2C)c(C)c1
829,molecule829,Nc1ncccn1
830,molecule830,N#CN=C1SC2=C(Br)C(=NC#N)SC2=C1Br
831,molecule831,Cc1cccc(NC(=O)c2ccc(-c3ccc(C(=O)Nc4cccc(C)n4)cc3)cc2)n1
832,molecule832,Cc1cccc(NC(=O)c2ccc3cc(C(=O)Nc4cccc(C)n4)ccc3c2)n1
833,molecule833,O=C1c2ccccc2C(=O)N1SN1C(=O)c2ccccc2C1=O
834,molecule834,CC(C)n1cc2sc3ccc(Cl)cc3c2c1
835,molecule835,CC(=O)c1ccncc1
836,molecule836,N#Cc1ccc(C(c2ccc(C#N)cc2)n2ccnc2)cc1
837,molecule837,c1cn(CC2CCC(Cn3ccnc3)CC2)cn1
838,molecule838,Cc1ccc2c(ccc3c4ccccc4ccc23)c1
839,molecule839,Cc1ccc2ccc3c4ccccc4ccc3c2c1
840,molecule840,Cc1cccc2ccc3c4ccccc4ccc3c12
841,molecule841,Cc1cc2c3ccccc3ccc2c2ccccc12
842,molecule842,c1scc2c1sc1cscc12
843,molecule843,c1ccc2c(c1)sc1ccc3sc4ccccc4c3c12
844,molecule844,N#CC(C#N)=c1c2ccsc2c(=C(C#N)C#N)c2ccsc12
845,molecule845,Cc1ccc2cc(C)ccc2c1
846,molecule846,Cc1ccc2ccc(C)cc2c1
847,molecule847,CN1CCCN(C)C1=O
848,molecule848,CCC1=COc2c(C)cc3c4c(c(C)cc1c24)OC=C3CC
849,molecule849,CN(C)c1ccc(C(=O)O)cc1
850,molecule850,ON=Cc1ccccc1
851,molecule851,O=C(O)COc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
852,molecule852,COC(=O)C(C)Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-]
853,molecule853,CCc1cccc2ccccc12
854,molecule854,Cc1ccc2ccc3ccc(C)cc3c2c1
855,molecule855,CCc1cc(O)c(-c2c(CBr)ccc3ccccc23)c(CC)c1
856,molecule856,O=C(C=Cc1ccccc1)C=Cc1ccccc1
857,molecule857,COc1ccc(OC)c(C=CC(=O)O)c1
858,molecule858,N#CC(C#N)=c1ccc2cc(=C(C#N)C#N)ccc2c1
859,molecule859,O=C(O)c1cccc(-c2cccc(C(=O)O)c2)c1
860,molecule860,Cc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(C)n3)c2)n1
861,molecule861,COC(=O)C1=C(C)Nc2[nH]c(=S)[nH]c(=O)c2C1c1cccc(Cl)c1
862,molecule862,N#CCCCC#N
863,molecule863,CC1(C)C(=O)NC(=O)NC1=O
864,molecule864,O=C1NC(=O)C(Br)(Br)C(=O)N1
865,molecule865,CCC1(CC(F)(F)F)C(=O)NC(=O)NC1=O
866,molecule866,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)C(=O)N1
867,molecule867,CCCCCCCCCCCCOc1cc(C(=O)O)cc(C(=O)O)c1
868,molecule868,Cn1c2ccc(Br)cc2c2cc(Br)ccc21
869,molecule869,Cc1ccc(S(=O)(=O)O)cc1
870,molecule870,Cc1cc(Cl)ccc1OCC(=O)O
871,molecule871,Ic1ccc(I)cc1
872,molecule872,CSC1=C(SC)SC(=c2sc3sc4sc(=C5SC=CS5)sc=4sc=3s2)S1
873,molecule873,CC1=CC(=C(C#N)C#N)C=C(C)C1=O
874,molecule874,CC(C)N(C)C(=O)C(=O)c1ccccc1
875,molecule875,O=c1c2ccccc2nc2n1CCCCC2
876,molecule876,Cn1c(=O)n(C)c(=O)n(C)c1=O
877,molecule877,CC(O)C(C)O
878,molecule878,O=C(NCc1ccncc1)NCc1ccncc1
879,molecule879,N#Cc1ccc(C=NCCN=Cc2ccc(C#N)cc2)cc1
880,molecule880,N#CC(C#N)=c1cc(Br)c(=C(C#N)C#N)cc1Br
881,molecule881,CCOP(=O)(CC1CCNC(C(N)=O)C1)OCC
882,molecule882,O=C1C(Br)=C(Br)C(=O)C(Br)=C1Br
883,molecule883,c1ccc(C2=NN(c3ccccc3)c3ccccc3[N]2)cc1
884,molecule884,c1ccc2c(c1)Sc1ccccc1S2
885,molecule885,OCCn1c2ccccc2c2ccccc21
886,molecule886,Oc1cc(O)cc(-c2c3ccccc3c(-c3cc(O)cc(O)c3)c3ccccc23)c1
887,molecule887,COc1ccc(C=NCCN=Cc2ccc(OC)cc2)cc1
888,molecule888,CC(C(=O)O)(c1ccccc1)c1ccccc1
889,molecule889,C1COC2=C(O1)SC(=C1SC3=C(OCCO3)S1)S2
890,molecule890,CC1=C(Sc2ccccc2Br)C(=O)CCC1
891,molecule891,CCCCCCCCCCCCCc1cc(=O)[nH]c(=O)[nH]1
892,molecule892,CC(C)OC(=O)NNC(=O)OC(C)C
893,molecule893,N#CC(C#N)=c1c(F)c(F)c(=C(C#N)C#N)c(F)c1F
894,molecule894,Cc1cc(C)c(C(=O)O)c(C)c1
895,molecule895,CC1CCc2c(ccc(F)c2F)N1
896,molecule896,COc1ccc2cc(OC)ccc2c1
897,molecule897,O=c1[nH]c(=O)c2cc3c(=O)[nH]c(=O)c3cc12
898,molecule898,CC12C3CC4CC(C3)C(C1C4)C2(O)c1ccc(C(=O)O)cc1
899,molecule899,O=C1C(=Cc2ccccc2)CCCC1=Cc1ccccc1
900,molecule900,CCC(C)COc1ccc(C(=O)O)cc1
901,molecule901,CC(C(=O)O)c1ccccc1
902,molecule902,O=C(O)CC1c2ccccc2-c2ccccc21
903,molecule903,Cc1cccn2c(=O)n(-c3ccccc3)c(=Nc3ccccc3)nc12
904,molecule904,Cn1cccc1C(=O)O
905,molecule905,CCCCCCc1cc(C(=O)O)c(CCCCCC)cc1C(=O)O
906,molecule906,Oc1ccc(Oc2ccc(O)cc2)cc1
907,molecule907,C1CNCCN1
908,molecule908,N#CN=C1C=CC(=NC#N)C2=C1CCCC2
909,molecule909,CC1(C)CCCC(C)(C)N1[O]
910,molecule910,O=C1CCC(=O)N1
911,molecule911,N#CCc1ccccc1
912,molecule912,Fc1c(F)c(F)c(C#CC#Cc2c(F)c(F)c(F)c(F)c2F)c(F)c1F
913,molecule913,O=[N+]([O-])c1ccc(Cc2ccncc2)cc1
914,molecule914,c1ccc2cc3c4ccccc4c4ccccc4c3cc2c1
915,molecule915,CCOP(=O)(OCC)C(C)=C(C=Cc1ccc([N+](=O)[O-])cc1)C(F)(F)F
916,molecule916,COc1cccc(OC)c1C(=O)O
917,molecule917,Cc1cnc2cccc(O)c2n1
918,molecule918,Cc1ccncc1
919,molecule919,Cc1ccnc(C)c1
920,molecule920,FC(F)(I)C(F)(F)I
921,molecule921,CCN(CC)C(=O)c1ccc(C(=O)N(CC)CC)cc1
922,molecule922,Oc1ccccc1C=Nc1ccccn1
923,molecule923,O=C1C=C(Cl)C(=O)C(Cl)=C1
924,molecule924,Nc1cccc(C#Cc2cccc(C#Cc3cccc(N)n3)c2)n1
925,molecule925,Cc1c(C)c(C)c2c(c1C)C1CCC2CC1
926,molecule926,O=[N+]([O-])c1cccc([N+](=O)[O-])c1Nc1cccc(Nc2c([N+](=O)[O-])cccc2[N+](=O)[O-])c1
927,molecule927,Cc1cncc(C)c1
928,molecule928,O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1Cl
929,molecule929,OCCCCCCO
930,molecule930,CCCCC1(CCCC)C(=O)NC(=O)NC1=O
931,molecule931,O=C(NCCc1ccc(O)cc1)C(=O)NCCc1ccc(O)cc1
932,molecule932,O=C(NCCO)C(=O)NCCO
933,molecule933,O=C(O)CNC(=O)C(=O)NCC(=O)O
934,molecule934,Fc1c(F)c(F)c(C=Cc2c(F)c(F)c(F)c(F)c2F)c(F)c1F
935,molecule935,CSc1cc2c(cc1SC)Sc1cc(SC)c(SC)cc1S2
936,molecule936,C1=Cc2cccc3cccc1c23
937,molecule937,Cc1nc2ccccc2s1
938,molecule938,Oc1ccc(C(c2ccccc2)(c2ccccc2)c2ccccc2)cc1
939,molecule939,c1cncnc1
940,molecule940,OC(C#CC#CC(O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1
941,molecule941,CCOP(=O)(OCC)N1C(=O)CCC1=O
942,molecule942,CSC1=C(SC)SC2=C(S1)c1cccc3cccc2c13
943,molecule943,Cc1cc(C)nc(C)c1
944,molecule944,OC1CC(Br)C(Br)CC1O
945,molecule945,CC(N)C(C)N
946,molecule946,CCN(CC)C(=O)C12CCC(C(=O)N(CC)CC)(CC1)CC2
947,molecule947,CN(C)C(=O)C12CCC(C(=O)N(C)C)(CC1)CC2
948,molecule948,Nc1ccc(-c2ccc([N+](=O)[O-])cc2)cc1
949,molecule949,O=[N+]([O-])c1ccc(C=NCCN=Cc2ccc([N+](=O)[O-])cc2)cc1
950,molecule950,CN(C)c1ccc(C(O)C(O)c2ccc(N(C)C)cc2)cc1
951,molecule951,COC(=O)c1ccc(C=NCCN=Cc2ccc(C(=O)OC)cc2)cc1
952,molecule952,Brc1ccc(Oc2nc(Oc3ccc(Br)cc3)nc(Oc3ccc(Br)cc3)n2)cc1
953,molecule953,c1ccc2c(c1)Cc1ccccc1-2
954,molecule954,COc1cc(O)cc(O)c1
955,molecule955,N#CC(C#N)=c1cc(Cl)c(=C(C#N)C#N)cc1Cl
956,molecule956,IC#CC#CC#CI
957,molecule957,O=c1oc(=O)c2c1c1c(=O)oc(=O)c1c1c(=O)oc(=O)c21
958,molecule958,Cn1c2ccccc2c2ccccc21
959,molecule959,CC(C)n1c2ccccc2c2ccccc21
960,molecule960,CN(C)c1ccccc1
961,molecule961,Cc1ccccn1
962,molecule962,CCCCS(=O)(=O)c1cc2c(c([N+](=O)[O-])c1)-c1c(cc(S(=O)(=O)CCCC)cc1[N+](=O)[O-])C2=C(C#N)C#N
963,molecule963,O=C(CP(=O)(c1ccccc1)c1ccccc1)Oc1ccc([N+](=O)[O-])cc1
964,molecule964,Fc1cc(C=Cc2c(F)c(F)c(F)c(F)c2F)c(F)cc1C=Cc1c(F)c(F)c(F)c(F)c1F
965,molecule965,CN(C)c1ccc(C=Cc2ccc(C=Cc3ccc(N(C)C)cc3)cc2)cc1
966,molecule966,N#CC(=Cc1ccccc1)c1ccc(C(C#N)=Cc2ccccc2)cc1
967,molecule967,Cc1ccc(C=C(C#N)c2ccc(C(C#N)=Cc3ccc(C)cc3)cc2)cc1
968,molecule968,O=C(O)Cc1cccs1
969,Ergocalciferol£¨Âó½Ç¸Æ»¯´¼£©,C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)C=CC(C)C(C)C
970,molecule970,O=C1C(O)=C(Br)C(=O)C(O)=C1Br
971,molecule971,Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-]
972,molecule972,Cc1ccc(-c2nc(-c3ccc(C)cc3)nc(-c3ccc(C)cc3)n2)cc1
973,molecule973,Cc1ccc(-c2cc(-c3ccc(C)cc3)cc(-c3ccc(C)cc3)c2)cc1
974,molecule974,Clc1ccc(-c2cc(-c3ccc(Cl)s3)cc(-c3ccc(Cl)s3)c2)s1
975,molecule975,c1csc(-c2cc(-c3cccs3)cc(-c3cccs3)c2)c1
976,molecule976,CSC1=C(SCC(N)=O)SC(=C2SC3=C(SCCS3)S2)S1
977,molecule977,c1ccc2nc3c(nc2c1)Sc1cscc1S3
978,molecule978,O=P(CCP(=O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1
979,molecule979,O=C(O)C(Br)C(Br)C(=O)O
980,molecule980,O=C(O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)O
981,molecule981,CCN(CC)C(N)=O
982,molecule982,c1ccc2c(c1)ccc1ccc3ccc4ccc5ccccc5c4c3c12
983,molecule983,c1ccc2c(c1)ccc1ccccc12
984,molecule984,Nc1ccc(S(=O)(=O)N=c2[nH]ccs2)cc1
985,molecule985,CCOC(=O)C12Oc3c(cc(Cl)cc3Nc3nc4cc(C(C)(C)C)cc(C(C)(C)C)c4o3)CC1Cc1ccccc1C2O
986,molecule986,Fc1c(F)c(I)c(F)c(F)c1I
987,molecule987,Oc1ccc2cc(Br)ccc2c1-c1c(O)ccc2cc(Br)ccc12
988,molecule988,O=C(O)CBr
989,molecule989,CSC1=C(SC)SC(=C2SC(C)=C(I)S2)S1
990,molecule990,IC1=CSC(=C2SC=CS2)S1
991,molecule991,C=CC1N=C(C(C)(C)C)OC1(c1ccccc1)c1ccccc1
992,molecule992,Cc1nc2ccccc2nc1C
993,molecule993,C(#Cc1cc(C#Cc2ccccc2)cc(C#Cc2ccccc2)c1)c1ccccc1
994,molecule994,CCn1c(=O)c2sc3c(=O)n(CC)c(=O)c3sc2c1=O
995,molecule995,O=C(O)C=CCC(=O)O
996,molecule996,FC1(F)CSC2=C(SC1)SC(=C1SC=CS1)S2
997,molecule997,O=C1C=CC(=O)N1
998,molecule998,O=C1C(O)=C(O)C(=O)C(O)=C1O
999,molecule999,CN1[N]C(c2ccccn2)=NN(C)C1=O
1000,molecule1000,CC1=CSC(=C2SC=C(C)S2)S1
1001,molecule1001,Cn1c(=O)[nH]c(=O)[nH]c1=O
1002,molecule1002,O=C(O)Cc1ccc(Cl)cc1
1003,molecule1003,O=C1C=C(O)C(=O)C=C1O
1004,molecule1004,c1ccc(Nc2ccc(-c3ccc(Nc4ccccn4)cc3)cc2)nc1
1005,molecule1005,C#CC(=O)O
1006,molecule1006,O=C(O)c1cc(Cl)ccc1Cl
1007,molecule1007,NCc1ccccc1
1008,molecule1008,CC(C)N(C(C)C)P1(=O)C(Br)C(c2ccccc2)=C(c2ccccc2)C1Br
1009,molecule1009,CCCCCCCCCC(=O)O
1010,molecule1010,IC(I)=C(I)C(I)=C(I)I
1011,molecule1011,S=P(c1ccccc1)(c1ccccc1)c1ccccc1
1012,molecule1012,CC(C)(O)C#Cc1cccc(C#CC(C)(C)O)n1
1013,molecule1013,CC(C)(O)C#Cc1cccc(Br)n1
1014,molecule1014,CC(NC(=O)c1ccccc1Br)c1ccccc1
1015,molecule1015,Oc1ccc(-c2cc(-c3ccc(O)cc3)cc(-c3ccc(O)cc3)c2)cc1
1016,molecule1016,Fc1c(F)c(F)c(I)c(I)c1F
1017,Chlorothalonil£¨°Ù¾úÇå£©,N#Cc1c(Cl)c(Cl)c(Cl)c(C#N)c1Cl
1018,molecule1018,Cc1cc(C)c(N2[C]N(c3c(C)cc(C)cc3C)C=C2)c(C)c1
1019,molecule1019,CCCNc1nc(C)nc(NCCC)n1
1020,molecule1020,O=C(O)c1ccc(C(=O)O)c2ccccc12
1021,molecule1021,BrC(=C(Br)c1ccccc1)c1ccccc1
1022,molecule1022,NC(=S)C(N)=S
1023,molecule1023,O=C(O)c1ccccc1COc1ccc(OCc2ccccc2C(=O)O)cc1
1024,molecule1024,N#CC(C#N)c1ccc(-c2ccc(C(C#N)C#N)cc2)cc1
1025,molecule1025,CNC(=O)NC
1026,molecule1026,N#CC(C#N)=C1c2cc([N+](=O)[O-])cc(Br)c2-c2c1cc([N+](=O)[O-])cc2[N+](=O)[O-]
1027,molecule1027,C(=Cc1cccnc1)c1ccncc1
1028,molecule1028,CN(C)C(=O)N(C)C
1029,molecule1029,c1ccc2c(c1)CCCN2
1030,molecule1030,C#CC#CCOC(=O)c1cc(O)cc(O)c1
1031,molecule1031,O=C1OC(=O)c2cc(Cl)c(Cl)cc21
1032,molecule1032,O=C1OC(=O)c2cc(Br)c(Br)cc21
1033,molecule1033,C(=Cc1ccc(C=Cc2ccncc2)cc1)c1ccncc1
1034,molecule1034,c1cc(CCc2ccc(CCc3ccncc3)cc2)ccn1
1035,molecule1035,CC(C)(C)c1ccc(O)c(C(C)(C)C)c1
1036,molecule1036,CC(N)c1ccccc1
1037,molecule1037,c1ccc(Nc2ccc(Nc3ccccn3)cc2)nc1
1038,molecule1038,CN1CC2CONC2(c2ccccc2)C1=O
1039,molecule1039,CN(C)C=CC(=O)c1cc(C(=O)C=CN(C)C)cc(C(=O)C=CN(C)C)c1
1040,molecule1040,N#Cc1nc(C#N)nc(-c2nc(C#N)nc(C#N)n2)n1
1041,molecule1041,COC(=O)c1cc2c(c([N+](=O)[O-])c1)-c1c(cc([N+](=O)[O-])cc1[N+](=O)[O-])C2=C(C#N)C#N
1042,molecule1042,Fc1c(F)c(Br)c(F)c(F)c1Br
1043,molecule1043,O=C1C(=C2CCc3ccccc32)Cc2ccccc21
1044,molecule1044,CCC(=O)O
1045,molecule1045,CCCC(=O)O
1046,molecule1046,c1cnccn1
1047,molecule1047,CCCCCCC(=O)O
1048,molecule1048,c1cc2cncc3ccc4cncc1c4c23
1049,molecule1049,FC(I)=C(F)I
1050,molecule1050,CN(C)CCN(C)C
1051,molecule1051,Nc1nc2ccccc2s1
1052,molecule1052,c1cnc2cccnc2c1
1053,molecule1053,C(#Cc1cc(C#Cc2ccccn2)c(C#Cc2ccccn2)cc1C#Cc1ccccn1)c1ccccn1
1054,molecule1054,Fc1c(F)c(OCCCOc2c(F)c(F)c(I)c(F)c2F)c(F)c(F)c1I
1055,molecule1055,Clc1c2ccccc2c(Cl)c2ccccc12
1056,molecule1056,O=C1c2cc(Br)cnc2-c2ncc(Br)cc21
1057,molecule1057,O=C(O)c1cccc2ccccc12
1058,molecule1058,Clc1nc(Cl)nc(Cl)n1
1059,molecule1059,CCCCC(=O)c1c(O)cc(O)cc1O
1060,molecule1060,CCCCCC(=O)c1c(O)cc(O)cc1O
1061,molecule1061,CCCCCCC(=O)c1c(O)cc(O)cc1O
1062,molecule1062,O=C(c1ccccc1)c1c(O)cc(O)cc1O
1063,molecule1063,COc1ccc(C2C=CC(=C(Br)Br)C(=C(Br)Br)C2O)cc1
1064,molecule1064,CCCCCCCCOc1ccc(C=Cc2ccncc2)cc1
1065,molecule1065,O=P(CCCP(=O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1
1066,molecule1066,Oc1cccc2c(O)cccc12
1067,molecule1067,O=P(CCCCP(=O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1
1068,molecule1068,Oc1ccccc1-c1ccccc1
1069,molecule1069,S=C1Nc2ccccc2C(=S)Nc2ccccc21
1070,Catechol£¨¶ù²è·Ó£©,Oc1ccccc1O
1071,molecule1071,c1cc2ccc3ccc4ccc5ccc6ccc1c1c2c3c4c5c61
1072,molecule1072,O=C(CCC(=O)NCc1ccncc1)NCc1ccncc1
1073,molecule1073,CC1(C)CC2(CC(C)(C)c3ccc(O)cc3O2)Oc2cc(O)ccc21
1074,molecule1074,Cc1cccc2c1sc1c(C)cccc12
1075,molecule1075,Oc1ccc(Cc2ccc(O)cc2)cc1
1076,molecule1076,Nc1ccc(Sc2ccc(N)cc2)cc1
1077,molecule1077,c1ccc(-c2ccncc2)nc1
1078,molecule1078,CCN(CC)C(=O)c1cc(C(=O)N(CC)CC)cc(C(=O)N(CC)CC)c1
1079,molecule1079,CN(C)C(=O)c1cc(C(=O)N(C)C)cc(C(=O)N(C)C)c1
1080,molecule1080,C=CCc1ccc(O)c(-c2cc(CC=C)ccc2O)c1
1081,molecule1081,Oc1ccc(C2(c3ccc(O)cc3)c3ccccc3-c3ccccc32)cc1
1082,molecule1082,Cc1cc(N)c(C)cc1N
1083,molecule1083,C1CCNCC1
1084,molecule1084,CN1CCOCC1
1085,molecule1085,Cc1c(Nc2ccccn2)cccc1Nc1ccccn1
1086,molecule1086,c1ccc(Nc2ccc(Nc3ccccc3)cc2)cc1
1087,molecule1087,O=C(O)CCNC(=O)C(=O)NCCC(=O)O
1088,molecule1088,O=C(O)CCCCNC(=O)C(=O)NCCCCC(=O)O
1089,molecule1089,O=C(O)CCCCCNC(=O)C(=O)NCCCCCC(=O)O
1090,molecule1090,Cc1nc2ccccc2n1Cc1cccc(C(N)=O)c1
1091,molecule1091,c1cc(Cn2cnc3ccccc32)cc(Cn2cnc3ccccc32)c1
1092,molecule1092,c1ccc2c(c1)ncn2Cc1ccc(Cn2cnc3ccccc32)cc1
1093,molecule1093,C=CC(=O)O
1094,molecule1094,O=C(O)c1ccc(Oc2nc(Oc3ccc(C(=O)O)cc3)nc(Oc3ccc(C(=O)O)cc3)n2)cc1
